EmployeeID,Name,Gender,Citizenship,Languages,Department,Salary,SSN,Age,Years of Experience
8580,Christopher Wilkinson,Male,USA,"Spanish, Hindi",Sales,101081,163-12-7126,27,6
8581,Barbara Smith,Female,Canada,Hindi,Human Resource,123674,204-93-5476,61,40
8582,Patricia Clarke,Female,India,None,I/T,82490,581-85-5778,39,18
8583,Rachel Anderson,Female,USA,None,Administrative,75068,582-68-7709,62,41
8584,Richard Shaffer,Female,USA,None,Operations,126693,024-86-0688,46,25
8585,Heidi Lane,Female,USA,French,Product,77307,649-44-7486,35,14
8586,Taylor Coleman,Female,India,"Hindi, French",Sales,149679,130-72-5673,43,22
8587,Cassandra Cruz,Male,USA,None,Product,131438,461-56-4477,46,25
8588,Kathryn Perez,Female,USA,Mandarin,Marketing,114999,168-27-5269,30,9
8589,Brian Wood,Female,Canada,None,Administrative,140678,312-48-5048,55,34
8590,Holly Warren,Male,USA,Mandarin,Human Resource,118347,606-28-5981,47,26
8591,Barry Harris,Female,USA,Spanish,Sales,65157,275-30-3926,28,7
8592,Mary Webb,Male,USA,None,Operations,106064,218-79-9731,42,21
8593,Dennis Greene,Male,USA,Mandarin,Product,127544,528-68-5304,38,17
8594,Russell Glenn,Male,India,None,Marketing,66608,621-43-8009,57,36
8595,Maxwell Robertson,Male,Mexico,"French, Mandarin",I/T,101419,859-64-3467,28,7
8596,Joanna Davenport,Female,USA,"Mandarin, Spanish",Product,118853,275-68-1958,32,11
8597,Nicole Reese,Male,USA,Arabic,Marketing,138391,352-31-0488,50,29
8598,William White,Male,China,Spanish,Human Resource,142636,364-34-0689,45,24
8599,Victoria Higgins,Female,USA,Mandarin,I/T,139509,492-47-9291,47,26
8600,Ashley Wilson,Female,USA,Hindi,Human Resource,128921,618-28-7914,65,44
8601,Cynthia Dyer,Female,India,None,Sales,57534,897-40-2224,27,6
8602,Justin Johnson,Female,China,None,Sales,110974,362-94-0737,38,17
8603,Ryan Rodriguez,Female,USA,"Arabic, Spanish",Administrative,93115,480-34-3166,43,22
8604,Kathryn Romero,Male,South Korea,"Mandarin, Spanish",Marketing,123720,872-89-7894,28,7
8605,Caitlin Stevens,Female,USA,"Arabic, Mandarin",Marketing,149444,876-79-4230,32,11
8606,Erin Frazier,Male,USA,None,Operations,134990,380-72-1492,58,37
8607,Patrick Buchanan,Female,India,None,Marketing,99103,882-15-8727,44,23
8608,Kerry Jones,Female,India,"Spanish, French",Product,64860,755-28-6218,60,39
8609,Kelsey Jensen,Male,China,"Hindi, Arabic",Human Resource,79779,632-25-6601,59,38
8610,Jacob Sanders,Male,USA,None,Operations,145844,122-37-9064,57,36
8611,Mrs. Crystal Evans,Female,USA,Arabic,Product,113735,085-23-6187,64,43
8612,Don Hopkins,Female,USA,"Arabic, Hindi",Human Resource,139293,005-22-3191,34,13
8613,Robert Short,Female,USA,"Spanish, Hindi",Marketing,50969,737-34-9961,46,25
8614,Mercedes Huffman,Male,USA,Arabic,Product,122243,021-19-9526,49,28
8615,Christopher Brown,Female,USA,None,Operations,51505,453-86-4981,27,6
8616,Timothy Jackson,Male,China,None,Product,105773,216-57-6162,56,35
8617,Connie Moreno,Female,China,French,Human Resource,64925,772-27-3517,55,34
8618,Matthew Duke,Female,USA,"Hindi, French",Finance,90747,346-73-8949,51,30
8619,Susan Soto,Female,USA,Mandarin,Human Resource,145460,636-32-6512,48,27
8620,Crystal Stanton,Male,USA,Mandarin,Sales,140417,317-78-9489,42,21
8621,Danielle Terry DVM,Female,Canada,"French, Hindi",Product,70084,216-46-2569,63,42
8622,Erica Jefferson,Female,USA,"Hindi, Mandarin",Marketing,94451,832-48-4039,57,36
8623,Angela Green,Female,USA,Mandarin,Product,101842,207-11-9887,29,8
8624,Daniel Garrison,Male,India,None,Operations,77283,526-96-1450,29,8
8625,Mr. Christopher Holmes DDS,Male,USA,"French, Spanish",Administrative,101140,489-11-5140,61,40
8626,Tyler Lynch,Male,India,"Spanish, Mandarin",Operations,144172,751-46-9558,48,27
8627,Bob Boyer,Male,USA,"French, Mandarin",Operations,145793,408-77-3354,44,23
8628,Jennifer Wright,Male,China,French,Product,128270,441-94-6625,57,36
8629,David Hall,Male,India,None,Human Resource,141190,083-59-9471,43,22
8630,Justin Faulkner,Female,India,None,I/T,124062,762-54-1588,46,25
8631,Jamie Chavez,Male,USA,"Hindi, French",I/T,64869,238-88-5014,60,39
8632,Diane Martin,Female,USA,"Mandarin, French",Finance,108398,809-98-6633,54,33
8633,Robert Cortez,Female,USA,Spanish,Sales,65760,694-68-5348,65,44
8634,Jennifer Browning,Female,China,None,Legal,59907,458-50-5214,40,19
8635,Connie Cross,Female,India,"Mandarin, Hindi",Administrative,67668,283-58-2146,27,6
8636,Laura Wagner,Male,India,None,Marketing,76796,708-51-4218,49,28
8637,Jeffrey York,Female,USA,"Hindi, Spanish",Product,93011,311-90-5106,48,27
8638,Megan Parsons,Female,India,"Spanish, French",Legal,70650,274-63-8004,59,38
8639,Christina Rivers,Female,Philippines,"Arabic, Spanish",Operations,64812,742-07-4703,51,30
8640,Travis Lopez,Male,India,"French, Hindi",Finance,60527,061-48-8088,46,25
8641,Robert Harper,Male,USA,Hindi,Operations,127394,403-26-7788,60,39
8642,Matthew Salinas,Female,USA,Arabic,Operations,141217,542-18-4429,33,12
8643,Samantha Skinner,Male,USA,"French, Spanish",Product,83897,180-73-4018,23,2
8644,Mario Fox,Female,Canada,None,Product,117839,877-28-2031,52,31
8645,Melvin Jones,Male,USA,Arabic,Operations,89255,864-24-9906,58,37
8646,Christina Porter,Male,USA,"Mandarin, French",Operations,97573,845-47-9805,40,19
8647,Thomas Wright,Female,China,"Arabic, Spanish",Administrative,131012,527-21-1225,38,17
8648,Monica Moreno,Male,USA,None,Product,125110,339-24-0799,30,9
8649,Michael Armstrong,Male,USA,"Hindi, Mandarin",Marketing,52850,525-04-9420,28,7
8650,Melissa Salinas,Female,USA,None,Legal,53680,121-39-7532,42,21
8651,Ashley Price,Female,USA,"Arabic, French",Administrative,148517,246-78-7205,29,8
8652,Valerie Reid,Female,USA,"Mandarin, French",Operations,149452,146-90-8923,45,24
8653,Logan Johnson,Female,USA,French,Administrative,115723,624-67-3562,57,36
8654,Wesley Ferguson,Female,China,None,Operations,131348,713-27-4107,38,17
8655,Tammy Johnson,Male,USA,Spanish,Human Resource,119799,857-04-0496,48,27
8656,John Garcia,Female,India,"French, Hindi",Marketing,89408,327-31-3173,31,10
8657,Erik Sanchez,Male,India,Spanish,Marketing,100900,248-56-9957,27,6
8658,Briana Steele,Female,USA,None,Product,76706,245-23-4468,36,15
8659,Jennifer Carlson,Male,Philippines,"French, Spanish",Product,60933,717-65-8223,60,39
8660,Matthew Hart,Male,India,"Arabic, Mandarin",Administrative,107573,595-24-5447,41,20
8661,Kaitlyn Valenzuela,Male,USA,None,Marketing,117007,348-92-7575,48,27
8662,Angela Obrien,Female,China,Arabic,Administrative,146448,512-24-3522,64,43
8663,Jimmy Craig,Male,USA,Hindi,Sales,78520,314-81-6830,41,20
8664,Kyle Johns,Female,India,None,Product,70832,866-46-3032,27,6
8665,Shawn Williams,Female,USA,Hindi,Finance,137987,727-24-1698,26,5
8666,Andrew Dodson,Female,USA,Arabic,Finance,123281,165-54-2707,34,13
8667,David Brooks,Male,USA,None,Operations,139033,631-84-3466,43,22
8668,Jackie Campbell,Female,Canada,Hindi,Product,116921,007-46-8998,26,5
8669,Michael Golden,Female,USA,None,Marketing,65173,267-49-3775,34,13
8670,Michael Smith,Male,USA,"Spanish, French",I/T,139156,094-60-9716,53,32
8671,Denise Jones,Male,USA,None,Administrative,110216,529-97-0662,61,40
8672,Michael Hunt,Female,South Korea,"French, Hindi",Human Resource,52548,826-76-6291,54,33
8673,David Patterson,Male,USA,"Spanish, Arabic",Administrative,91447,749-68-7976,41,20
8674,Rachael Lee,Female,USA,"Spanish, Arabic",Marketing,103550,112-71-3336,48,27
8675,Timothy Young,Male,USA,French,Sales,114933,198-94-7131,34,13
8676,Amber Sullivan,Male,Canada,"Spanish, Arabic",Product,65431,270-99-9642,45,24
8677,Alexander Miller,Male,USA,Mandarin,Human Resource,107267,203-26-7991,62,41
8678,Margaret Ruiz,Male,China,None,Sales,118446,053-21-9620,38,17
8679,Stacy Moody,Female,USA,None,Sales,65940,828-06-9231,47,26
8680,David Reed,Female,China,None,Administrative,93866,512-01-6843,62,41
8681,Robert Hammond,Female,USA,None,Operations,108877,168-91-9789,43,22
8682,Justin Ortiz,Male,USA,None,Product,103365,368-19-3658,24,3
8683,David Walters,Male,USA,"French, Hindi",Administrative,140933,246-31-6374,38,17
8684,Justin Pope,Male,USA,None,Marketing,116077,511-51-2980,31,10
8685,Crystal Shields,Female,USA,French,Legal,92405,636-66-1701,49,28
8686,Erin Brown,Female,China,None,I/T,87598,743-25-1863,25,4
8687,Stephanie Chandler,Female,USA,None,Finance,133835,236-62-3875,65,44
8688,Chad Harding,Female,South Korea,None,Operations,122758,700-62-4317,49,28
8689,David Torres,Male,Mexico,None,Sales,51799,494-93-4086,35,14
8690,Marilyn Acevedo,Male,USA,None,I/T,66837,459-28-5039,53,32
8691,Tracy Hull,Female,USA,"Mandarin, Hindi",I/T,69528,188-44-8376,43,22
8692,John Stephens,Male,USA,None,Sales,111204,459-71-5422,53,32
8693,Sandra Hatfield,Female,USA,Mandarin,Human Resource,108672,892-98-9881,45,24
8694,Randall Jones,Male,India,None,Product,77285,338-60-4688,53,32
8695,Richard Potter DVM,Male,India,None,I/T,88705,484-24-5524,56,35
8696,Steven Jensen,Male,USA,"Arabic, Hindi",Administrative,102924,023-44-4400,54,33
8697,Kelly Cunningham,Male,China,"Mandarin, Spanish",Sales,71581,791-65-8058,65,44
8698,Thomas Gould,Female,USA,None,Legal,60934,404-09-4303,43,22
8699,Cynthia Williams,Male,USA,Mandarin,I/T,126288,064-60-7653,31,10
8700,Antonio Lopez,Female,India,None,Finance,127080,140-96-5425,61,40
8701,Katherine Robertson,Male,Philippines,"Spanish, French",Operations,128029,822-70-5932,43,22
8702,Whitney Welch,Male,USA,None,Product,69064,500-47-6191,38,17
8703,Olivia Richardson,Male,USA,"Hindi, Spanish",Human Resource,99230,866-88-8089,55,34
8704,Joan Foster,Male,India,None,Product,142760,823-57-1358,62,41
8705,Samuel Norris,Male,USA,None,Operations,111959,689-84-4871,27,6
8706,William Vaughn,Female,USA,"Mandarin, Hindi",Sales,80746,599-41-3821,26,5
8707,Christopher Henderson,Male,USA,None,I/T,130313,834-93-1000,39,18
8708,Julie Pena,Male,USA,"Arabic, Mandarin",Administrative,66673,117-94-5934,34,13
8709,Brooke Webb,Female,USA,"French, Spanish",I/T,123551,850-92-4845,64,43
8710,Christopher Jones,Female,Taiwan,None,Operations,147041,501-64-2179,25,4
8711,William Carlson,Male,China,None,Operations,66228,613-90-8121,33,12
8712,Albert Stewart,Female,Philippines,Spanish,Operations,96514,772-16-4832,38,17
8713,Rebecca Navarro,Female,India,"Hindi, Mandarin",Marketing,65191,582-98-8037,23,2
8714,Juan Figueroa,Female,Taiwan,"Arabic, French",Operations,79521,091-61-0542,43,22
8715,Joel Savage,Female,USA,Mandarin,I/T,73692,506-84-4282,43,22
8716,Janet Barr,Female,USA,Hindi,Administrative,93565,403-24-6494,32,11
8717,Heather Thomas,Male,USA,None,Administrative,143766,619-42-8507,45,24
8718,David Love,Male,USA,"Hindi, French",Product,145386,364-60-9588,61,40
8719,Ms. Adriana Mccoy,Male,USA,Arabic,Marketing,136689,551-95-5660,29,8
8720,Taylor Chen,Female,China,Mandarin,Sales,54882,753-43-9877,59,38
8721,Patricia Leonard,Female,USA,"Hindi, Spanish",Finance,63612,726-04-9788,52,31
8722,Sara Hinton,Male,USA,None,Product,85156,278-36-3412,25,4
8723,Chelsea Miller MD,Male,Canada,Mandarin,Human Resource,75002,104-66-2776,22,1
8724,Karen Barnes,Female,China,None,I/T,146190,309-65-4731,48,27
8725,Robert Ryan,Male,India,"Spanish, Mandarin",Operations,57359,605-59-3425,22,1
8726,Matthew Hill,Female,USA,"Mandarin, French",Administrative,58555,665-18-7460,43,22
8727,Emily Velasquez,Male,China,"Hindi, French",Operations,72735,515-15-2928,23,2
8728,Crystal Ayers,Male,China,Arabic,Operations,107301,741-64-9850,61,40
8729,Andrea Richardson,Female,USA,Spanish,Product,119907,020-37-2148,26,5
8730,Matthew Fernandez,Female,China,French,Operations,83845,654-46-7140,35,14
8731,Nancy Hayden,Female,USA,None,Administrative,140421,518-74-2538,26,5
8732,William Smith,Female,USA,"Hindi, Arabic",Human Resource,122278,185-72-3519,48,27
8733,Kelly Stanley,Female,USA,Mandarin,Finance,58158,655-23-8639,48,27
8734,Elizabeth Gonzalez,Male,USA,Arabic,Product,54941,144-69-6540,55,34
8735,Joyce Shields,Female,USA,None,Operations,112101,462-84-4857,55,34
8736,Cindy Oconnell,Male,China,"Hindi, Mandarin",Operations,53213,128-75-5455,61,40
8737,Elizabeth Lowe,Male,Mexico,French,Sales,110577,011-36-5872,62,41
8738,Shelby Norman,Female,India,"Arabic, Hindi",Operations,119116,591-49-5452,36,15
8739,Vanessa Calhoun,Female,USA,None,Operations,123855,472-26-7097,36,15
8740,Garrett James,Male,USA,None,Operations,95669,251-90-5412,39,18
8741,Audrey Odom,Female,India,None,I/T,84063,577-89-4551,29,8
8742,Cory Garner,Male,USA,Mandarin,Sales,108780,723-80-4526,61,40
8743,Heather Gill,Male,USA,None,Operations,147787,628-90-0810,60,39
8744,Andrea Hoover,Male,USA,"Mandarin, Arabic",Product,118066,217-60-5196,62,41
8745,John Kaufman,Male,USA,None,I/T,138350,067-18-3347,39,18
8746,Rebecca Burton,Male,India,None,Product,67621,029-81-2011,28,7
8747,David Becker,Female,USA,None,Finance,63349,167-42-9416,46,25
8748,Amy Gutierrez,Female,USA,French,Operations,142997,654-29-9594,52,31
8749,Nicole Curry,Female,USA,None,Legal,107988,363-53-0458,61,40
8750,Christopher Reynolds,Female,USA,French,Administrative,60865,816-43-0747,30,9
8751,Arthur Fernandez,Female,USA,None,Legal,129971,824-58-0765,60,39
8752,Carl Deleon,Male,China,Spanish,Human Resource,82559,301-79-2132,34,13
8753,Brenda Smith,Male,USA,"French, Hindi",Operations,89758,652-42-2111,40,19
8754,Erica Walker,Female,USA,Mandarin,Marketing,62174,701-69-2805,58,37
8755,Lisa Cline,Female,China,None,Marketing,83948,468-42-5747,29,8
8756,Jeremy Obrien,Male,USA,Spanish,Legal,121027,414-67-7680,55,34
8757,Aaron Sutton,Female,USA,Mandarin,Finance,109468,687-92-7224,58,37
8758,Jennifer Mcdonald,Female,South Korea,Arabic,Marketing,52844,406-42-0641,54,33
8759,Sabrina Wolfe,Male,Canada,Arabic,Operations,120627,632-08-9707,43,22
8760,Theresa Jones,Male,USA,None,Operations,113880,528-77-7618,22,1
8761,Angela Ward,Female,USA,"French, Mandarin",I/T,112330,825-20-0976,45,24
8762,Beverly Whitney,Female,USA,None,Operations,85753,122-97-1487,32,11
8763,Karen Page,Male,China,None,I/T,133119,425-05-6390,26,5
8764,Angela Mccullough,Male,Canada,None,Operations,145316,460-30-4835,61,40
8765,Anthony Hoffman,Female,USA,Arabic,I/T,62614,884-31-7846,62,41
8766,David Padilla,Female,USA,French,I/T,123454,082-28-4820,62,41
8767,Dawn Carter,Female,USA,Spanish,Product,60858,839-65-6506,36,15
8768,Larry Crane,Male,Philippines,French,Legal,111264,409-69-2746,44,23
8769,Victor Vargas,Male,USA,None,I/T,128784,827-40-4416,52,31
8770,Rodney Simmons,Male,USA,Arabic,Operations,68561,760-12-1670,35,14
8771,Priscilla Price,Female,USA,"Spanish, Mandarin",Product,122781,652-21-2024,51,30
8772,Meredith Patterson,Male,USA,Arabic,Administrative,147693,151-01-5616,22,1
8773,Brian Fitzgerald,Male,USA,None,Marketing,71203,146-51-1631,27,6
8774,Allison Ayala,Female,USA,Hindi,Administrative,100205,872-60-8282,53,32
8775,Heather Cain,Female,USA,Mandarin,Administrative,139415,382-48-7227,61,40
8776,Joseph Hancock,Male,USA,Spanish,Product,94043,558-84-5155,37,16
8777,Andrew Blackwell,Female,India,"Arabic, Spanish",Human Resource,95717,654-75-8637,54,33
8778,Robert Kennedy,Male,India,"Mandarin, French",Operations,55972,057-07-5840,42,21
8779,Richard Rodriguez,Male,USA,None,Marketing,70596,776-99-3146,65,44
8780,Jennifer Long,Male,India,"Mandarin, French",Product,57605,417-16-4658,42,21
8781,Jeremy Munoz,Male,USA,Hindi,Finance,64578,334-74-3937,27,6
8782,Andrew Roberts,Male,USA,"Spanish, Arabic",Operations,79434,380-65-1726,58,37
8783,Kenneth Cunningham,Male,USA,Hindi,Sales,56067,121-28-9283,48,27
8784,Kristen Wilson,Male,USA,None,Sales,95006,498-98-3264,55,34
8785,Joshua Bird,Female,USA,Spanish,Administrative,126276,770-24-4337,34,13
8786,Michael Smith,Female,Philippines,"Mandarin, Arabic",I/T,103616,667-69-8097,47,26
8787,David Ali,Female,China,None,Operations,81549,417-31-2591,30,9
8788,Gina Powell,Male,India,None,Operations,129072,721-68-1848,49,28
8789,Natalie Shepherd,Male,USA,"Hindi, Spanish",Product,134870,869-18-8404,27,6
8790,Jordan Ortiz,Female,Mexico,"Spanish, Hindi",Operations,112285,752-14-9713,58,37
8791,Chad Riley,Male,USA,None,Product,139398,069-21-6456,59,38
8792,George Tapia,Female,USA,Arabic,Operations,144036,328-63-1149,42,21
8793,Brenda Lewis,Female,USA,Spanish,Product,123383,171-31-6423,29,8
8794,Matthew Giles,Female,India,"Spanish, Hindi",Legal,123302,859-39-6382,41,20
8795,Paul Nelson,Male,China,"Arabic, Hindi",Product,125190,403-68-6825,56,35
8796,Amy Wilson,Female,China,"Hindi, Arabic",Product,52266,538-86-5253,44,23
8797,Jennifer Ramos,Male,USA,"French, Spanish",Operations,70826,421-79-0230,32,11
8798,Jill Rogers,Male,USA,"Mandarin, French",Operations,127830,449-94-0784,45,24
8799,Emily Schroeder,Female,USA,None,Operations,112425,524-99-5298,42,21
8800,Daniel Wagner,Female,USA,"French, Arabic",I/T,103527,067-89-5564,22,1
8801,Diana Underwood,Male,USA,None,Operations,66960,734-61-3161,47,26
8802,Alison Allen,Female,USA,"Mandarin, Hindi",Product,131311,305-66-0889,59,38
8803,Jeff Patterson,Female,USA,None,I/T,78118,336-36-9566,47,26
8804,William Smith,Male,USA,None,Operations,108140,632-27-0277,65,44
8805,Christopher Gibson,Female,USA,None,Administrative,135058,292-66-4964,65,44
8806,Glenn Allen,Female,China,Spanish,Product,70755,629-34-6548,56,35
8807,Heather Flynn,Female,USA,None,Sales,122274,309-06-7844,39,18
8808,Nicholas Beck,Female,USA,"Hindi, French",Marketing,113400,531-63-7292,35,14
8809,Carlos Williams,Male,China,French,Administrative,98011,652-20-5500,51,30
8810,Darryl Rogers,Male,China,None,Human Resource,113151,353-65-4348,57,36
8811,Caitlin Smith,Female,India,French,Sales,139191,198-42-8325,60,39
8812,Tricia Collins,Female,USA,"Mandarin, French",Operations,103743,075-32-5453,52,31
8813,Timothy Benton,Male,USA,"Hindi, Spanish",Product,99181,306-03-1021,59,38
8814,Laura Vazquez,Male,USA,None,Sales,124036,373-24-0709,47,26
8815,Zachary Fisher,Male,China,None,Product,63711,823-10-5929,51,30
8816,Yolanda Davis,Female,USA,"Arabic, Hindi",Product,110641,514-86-2233,40,19
8817,Kristina Contreras,Male,USA,"Mandarin, Arabic",Product,89976,200-90-5829,44,23
8818,Christopher Cook,Male,South Korea,None,Marketing,135653,333-54-7610,30,9
8819,Mrs. Julie Nicholson,Female,India,None,Operations,53762,422-49-5820,35,14
8820,Tiffany Benson,Female,USA,Spanish,Operations,62449,390-42-7516,60,39
8821,Mr. Michael Rodgers,Female,China,None,Product,74734,285-78-2656,37,16
8822,David Jordan,Male,USA,None,I/T,130428,800-21-0767,56,35
8823,Johnny Brown,Female,USA,Arabic,Sales,132315,132-48-3300,43,22
8824,Alex Clark,Female,USA,"Hindi, French",Administrative,139153,571-64-3348,64,43
8825,Robert Bennett,Female,USA,Arabic,Operations,138742,445-32-0230,52,31
8826,Hunter Huang,Female,USA,"Hindi, French",Legal,125548,494-70-4378,57,36
8827,Taylor Young,Female,USA,Arabic,Operations,102878,209-97-8945,56,35
8828,Rebecca Meadows,Female,USA,None,Sales,122557,514-72-9303,29,8
8829,Eric Pittman,Female,India,None,Product,92834,078-98-6598,33,12
8830,Angela Key,Female,USA,None,Administrative,62267,641-94-9122,51,30
8831,Andrea Baker,Female,USA,None,Sales,124230,304-13-7785,26,5
8832,Angela Winters,Male,South Korea,Mandarin,Product,141625,714-95-1863,48,27
8833,Kristy Johnson,Male,South Korea,Hindi,Operations,55669,040-53-3143,29,8
8834,Jon Gonzalez,Female,USA,"Arabic, Mandarin",Legal,97171,575-74-6885,63,42
8835,Jill Sutton,Male,USA,None,I/T,99619,779-11-8320,31,10
8836,William Price,Male,India,None,Administrative,126326,892-52-8137,60,39
8837,Kayla Valentine,Male,USA,Hindi,Product,55350,565-47-7157,26,5
8838,Patricia Dickerson,Male,USA,None,Operations,51570,122-56-3717,65,44
8839,Ashley Ayers,Male,China,Arabic,Sales,125798,097-65-1982,53,32
8840,Mark Johnson,Female,India,Spanish,Sales,133463,048-20-0162,44,23
8841,Robert Smith,Female,India,"Spanish, Arabic",Operations,72915,305-47-3152,60,39
8842,Brenda Khan,Female,USA,Hindi,Product,143927,257-42-9148,39,18
8843,Daniel Salas,Male,USA,None,Sales,122714,515-96-5720,48,27
8844,Scott Bennett,Female,USA,Arabic,Sales,97980,749-62-9684,31,10
8845,Emily Armstrong,Female,South Korea,None,I/T,145251,171-92-2648,53,32
8846,Adam Bryant,Female,USA,"French, Hindi",Legal,109327,783-04-3238,56,35
8847,Teresa Li,Male,USA,"Arabic, Spanish",Human Resource,137388,251-57-1979,43,22
